date,value
1997-09-22,11712.0000
1997-09-23,11516.0000
1997-09-24,11482.0000
1997-09-25,11385.0000
1997-09-26,11534.0000
1997-09-29,11614.0000
1997-09-30,11797.0000
1997-10-01,12173.0000
1997-10-02,12397.0000
1997-10-03,12541.0000
1997-10-06,12688.0000
1997-10-07,12481.0000
1997-10-08,12433.0000
1997-10-09,12684.0000
1997-10-10,12737.0000
1997-10-13,12698.0000
1997-10-14,12895.0000
1997-10-15,12830.0000
1997-10-16,12578.0000
1997-10-17,12488.0000
1997-10-20,12704.0000
1997-10-21,13016.0000
1997-10-22,12956.0000
1997-10-23,11899.0000
1997-10-24,11545.0000
1997-10-27,9817.0000
1997-10-28,10447.0000
1997-10-29,9818.0000
1997-10-30,8855.0000
1997-10-31,8986.0000
1997-11-03,9858.0000
1997-11-04,10254.0000
1997-11-05,9988.0000
1997-11-06,9435.0000
1997-11-07,8833.0000
1997-11-10,9006.0000
1997-11-11,8711.0000
1997-11-12,7822.0000
1997-11-13,8072.0000
1997-11-14,8732.0000
1997-11-17,9083.0000
1997-11-18,9028.0000
1997-11-19,9332.0000
1997-11-20,9189.0000
1997-11-21,9422.0000
1997-11-24,9070.0000
1997-11-25,9151.0000
1997-11-26,9373.0000
1997-11-27,9619.0000
1997-11-28,9395.0000
1997-12-01,9648.0000
1997-12-02,9964.0000
1997-12-03,9992.0000
1997-12-04,10046.0000
1997-12-05,10080.0000
1997-12-08,10079.0000
1997-12-09,9840.0000
1997-12-10,9462.0000
1997-12-11,9109.0000
1997-12-12,9147.0000
1997-12-15,9551.0000
1997-12-16,9743.0000
1997-12-17,9854.0000
1997-12-18,9483.0000
1997-12-19,9139.0000
1997-12-22,9494.0000
1997-12-23,9554.0000
1997-12-26,9707.0000
1997-12-29,10052.0000
1997-12-30,10197.0000
1998-01-02,10480.0000
1998-01-05,10607.0000
1998-01-06,10185.0000
1998-01-07,9879.0000
1998-01-08,9658.0000
1998-01-09,9118.0000
1998-01-12,9227.0000
1998-01-13,9416.0000
1998-01-14,9349.0000
1998-01-15,9140.0000
1998-01-16,9448.0000
1998-01-19,9753.0000
1998-01-20,9568.0000
1998-01-21,9385.0000
1998-01-22,9709.0000
1998-01-23,9468.0000
1998-01-26,9513.0000
1998-01-27,9651.0000
1998-01-28,9773.0000
1998-01-29,9786.0000
1998-01-30,9720.0000
1998-02-02,9973.0000
1998-02-03,10055.0000
1998-02-04,9971.0000
1998-02-05,9948.0000
1998-02-06,10011.0000
1998-02-09,10240.0000
1998-02-10,10278.0000
1998-02-11,10485.0000
1998-02-12,10350.0000
1998-02-13,10391.0000
1998-02-16,10233.0000
1998-02-17,10420.0000
1998-02-18,10322.0000
1998-02-19,10236.0000
1998-02-20,10319.0000
1998-02-23,10319.0000
1998-02-25,10546.0000
1998-02-26,10557.0000
1998-02-27,10571.0000
1998-03-02,10845.0000
1998-03-03,10845.0000
1998-03-04,10899.0000
1998-03-05,10948.0000
1998-03-06,11159.0000
1998-03-09,11167.0000
1998-03-10,11181.0000
1998-03-11,11223.0000
1998-03-12,11356.0000
1998-03-13,11566.0000
1998-03-16,11601.0000
1998-03-17,11808.0000
1998-03-18,11894.0000
1998-03-19,11832.0000
1998-03-20,11919.0000
1998-03-23,12025.0000
1998-03-24,11905.0000
1998-03-25,11756.0000
1998-03-26,11945.0000
1998-03-27,11900.0000
1998-03-30,11750.0000
1998-03-31,11947.0000
1998-04-01,11837.0000
1998-04-02,11858.0000
1998-04-03,11634.0000
1998-04-06,11948.0000
1998-04-07,11847.0000
1998-04-08,11975.0000
1998-04-13,12121.0000
1998-04-14,12270.0000
1998-04-15,12299.0000
1998-04-16,12091.0000
1998-04-17,12109.0000
1998-04-20,12028.0000
1998-04-22,11703.0000
1998-04-23,11572.0000
1998-04-24,11728.0000
1998-04-27,11057.0000
1998-04-28,11377.0000
1998-04-29,11528.0000
1998-04-30,11677.0000
1998-05-04,11507.0000
1998-05-05,11555.0000
1998-05-06,11165.0000
1998-05-07,11063.0000
1998-05-08,11220.0000
1998-05-11,10983.0000
1998-05-12,10798.0000
1998-05-13,10779.0000
1998-05-14,10734.0000
1998-05-15,10906.0000
1998-05-18,10205.0000
1998-05-19,10343.0000
1998-05-20,10408.0000
1998-05-21,10269.0000
1998-05-22,10240.0000
1998-05-25,10015.0000
1998-05-26,9436.0000
1998-05-27,9748.0000
1998-05-28,10152.0000
1998-05-29,9847.0000
1998-06-01,9605.0000
1998-06-02,10150.0000
1998-06-03,9856.0000
1998-06-04,10191.0000
1998-06-05,10370.0000
1998-06-08,10540.0000
1998-06-09,10370.0000
1998-06-10,9868.0000
1998-06-12,9585.0000
1998-06-15,9074.0000
1998-06-16,9249.0000
1998-06-17,9897.0000
1998-06-18,9539.0000
1998-06-19,9687.0000
1998-06-22,9623.0000
1998-06-23,9937.0000
1998-06-24,9856.0000
1998-06-25,9528.0000
1998-06-26,9464.0000
1998-06-29,9604.0000
1998-06-30,9678.0000
1998-07-01,9915.0000
1998-07-02,9901.0000
1998-07-03,10116.0000
1998-07-06,10018.0000
1998-07-07,10205.0000
1998-07-08,10336.0000
1998-07-10,10327.0000
1998-07-13,10420.0000
1998-07-14,10642.0000
1998-07-15,10649.0000
1998-07-16,10908.0000
1998-07-17,11057.0000
1998-07-20,11041.0000
1998-07-21,10923.0000
1998-07-22,10912.0000
1998-07-23,10640.0000
1998-07-24,10575.0000
1998-07-27,10564.0000
1998-07-28,10318.0000
1998-07-29,10542.0000
1998-07-30,10939.0000
1998-07-31,10707.0000
1998-08-03,10413.0000
1998-08-04,9860.0000
1998-08-05,9828.0000
1998-08-06,9690.0000
1998-08-07,9319.0000
1998-08-10,9182.0000
1998-08-11,8802.0000
1998-08-12,8417.0000
1998-08-13,8711.0000
1998-08-14,8744.0000
1998-08-17,8610.0000
1998-08-18,8643.0000
1998-08-19,8542.0000
1998-08-20,7992.0000
1998-08-21,7764.0000
1998-08-24,7655.0000
1998-08-25,7648.0000
1998-08-26,7348.0000
1998-08-27,6617.0000
1998-08-28,6746.0000
1998-08-31,6472.0000
1998-09-01,6917.0000
1998-09-02,6805.0000
1998-09-03,6219.0000
1998-09-04,5837.0000
1998-09-08,5818.0000
1998-09-09,5655.0000
1998-09-10,4761.0000
1998-09-11,5398.0000
1998-09-14,5818.0000
1998-09-15,6905.0000
1998-09-16,6760.0000
1998-09-17,6432.0000
1998-09-18,6710.0000
1998-09-21,6450.0000
1998-09-22,6560.0000
1998-09-23,7280.0000
1998-09-24,6844.0000
1998-09-25,6712.0000
1998-09-28,6827.0000
1998-09-29,6869.0000
1998-09-30,6593.0000
1998-10-01,5960.0000
1998-10-02,6410.0000
1998-10-05,6123.0000
1998-10-06,6336.0000
1998-10-07,6157.0000
1998-10-08,6175.0000
1998-10-09,6528.0000
1998-10-13,6618.0000
1998-10-14,6445.0000
1998-10-15,6874.0000
1998-10-16,6707.0000
1998-10-19,6844.0000
1998-10-20,6973.0000
1998-10-21,7350.0000
1998-10-22,7603.0000
1998-10-23,7272.0000
1998-10-26,6972.0000
1998-10-27,6869.0000
1998-10-28,6827.0000
1998-10-29,6538.0000
1998-10-30,7047.0000
1998-11-03,7509.0000
1998-11-04,7656.0000
1998-11-05,8093.0000
1998-11-06,8214.0000
1998-11-09,8242.0000
1998-11-10,8000.0000
1998-11-11,7763.0000
1998-11-12,7471.0000
1998-11-13,7615.0000
1998-11-16,8004.0000
1998-11-17,8330.0000
1998-11-18,8547.0000
1998-11-19,8318.0000
1998-11-20,8531.0000
1998-11-23,8636.0000
1998-11-24,8607.0000
1998-11-25,8910.0000
1998-11-26,8954.0000
1998-11-27,9094.0000
1998-11-30,8631.0000
1998-12-01,8545.0000
1998-12-02,8449.0000
1998-12-03,7706.0000
1998-12-04,7627.0000
1998-12-07,7946.0000
1998-12-08,7629.0000
1998-12-09,7573.0000
1998-12-10,7530.0000
1998-12-11,7195.0000
1998-12-14,6584.0000
1998-12-15,6934.0000
1998-12-16,6619.0000
1998-12-17,6645.0000
1998-12-18,6782.0000
1998-12-21,7202.0000
1998-12-22,7115.0000
1998-12-23,7176.0000
1998-12-28,6899.0000
1998-12-29,6715.0000
1998-12-30,6784.0000
1999-01-04,6942.0000
1999-01-05,7111.0000
1999-01-06,7331.0000
1999-01-07,6954.0000
1999-01-08,6781.0000
1999-01-11,6403.0000
1999-01-12,5916.0000
1999-01-13,5617.0000
1999-01-14,5057.0000
1999-01-15,6747.0000
1999-01-18,7113.0000
1999-01-19,7381.0000
1999-01-20,7674.0000
1999-01-21,7321.0000
1999-01-22,7190.0000
1999-01-26,7645.0000
1999-01-27,7687.0000
1999-01-28,7987.0000
1999-01-29,8172.0000
1999-02-01,8891.0000
1999-02-02,8732.0000
1999-02-03,8676.0000
1999-02-04,8653.0000
1999-02-05,8435.0000
1999-02-08,8824.0000
1999-02-09,8674.0000
1999-02-10,8853.0000
1999-02-11,8990.0000
1999-02-12,8952.0000
1999-02-17,8974.0000
1999-02-18,8861.0000
1999-02-19,9013.0000
1999-02-22,9075.0000
1999-02-23,8943.0000
1999-02-24,8953.0000
1999-02-25,8674.0000
1999-02-26,8911.0000
1999-03-01,9198.0000
1999-03-02,9071.0000
1999-03-03,9155.0000
1999-03-04,9508.0000
1999-03-05,9465.0000
1999-03-08,9786.0000
1999-03-09,9484.0000
1999-03-10,9778.0000
1999-03-11,9698.0000
1999-03-12,9574.0000
1999-03-15,10414.0000
1999-03-16,10658.0000
1999-03-17,10635.0000
1999-03-18,10894.0000
1999-03-19,10836.0000
1999-03-22,10527.0000
1999-03-23,10417.0000
1999-03-24,10429.0000
1999-03-25,10937.0000
1999-03-26,10865.0000
1999-03-29,10869.0000
1999-03-30,11028.0000
1999-03-31,10696.0000
1999-04-05,11022.0000
1999-04-06,11120.0000
1999-04-07,11530.0000
1999-04-08,11466.0000
1999-04-09,11295.0000
1999-04-12,11432.0000
1999-04-13,11321.0000
1999-04-14,11306.0000
1999-04-15,11246.0000
1999-04-16,11429.0000
1999-04-19,11197.0000
1999-04-20,10989.0000
1999-04-22,11084.0000
1999-04-23,11032.0000
1999-04-26,10798.0000
1999-04-27,10885.0000
1999-04-28,11127.0000
1999-04-29,11085.0000
1999-04-30,11351.0000
1999-05-03,11437.0000
1999-05-04,11268.0000
1999-05-05,11578.0000
1999-05-06,11889.0000
1999-05-07,12233.0000
1999-05-10,12412.0000
1999-05-11,12267.0000
1999-05-12,12148.0000
1999-05-13,12459.0000
1999-05-14,12335.0000
1999-05-17,12151.0000
1999-05-18,12268.0000
1999-05-19,12118.0000
1999-05-20,12088.0000
1999-05-21,11728.0000
1999-05-24,11155.0000
1999-05-25,10602.0000
1999-05-26,11245.0000
1999-05-27,10937.0000
1999-05-28,10930.0000
1999-05-31,11090.0000
1999-06-01,11051.0000
1999-06-02,10997.0000
1999-06-04,11234.0000
1999-06-07,11047.0000
1999-06-08,11033.0000
1999-06-09,10890.0000
1999-06-10,11089.0000
1999-06-11,11105.0000
1999-06-14,11084.0000
1999-06-15,11183.0000
1999-06-16,11644.0000
1999-06-17,11629.0000
1999-06-18,11877.0000
1999-06-21,12005.0000
1999-06-22,11974.0000
1999-06-23,11792.0000
1999-06-24,11431.0000
1999-06-25,11220.0000
1999-06-28,11264.0000
1999-06-29,11379.0000
1999-06-30,11627.0000
1999-07-01,11708.0000
1999-07-02,11836.0000
1999-07-05,11936.0000
1999-07-06,11674.0000
1999-07-07,11745.0000
1999-07-08,11509.0000
1999-07-12,11273.0000
1999-07-13,11303.0000
1999-07-14,11349.0000
1999-07-15,11362.0000
1999-07-16,11407.0000
1999-07-19,11452.0000
1999-07-20,11274.0000
1999-07-21,11303.0000
1999-07-22,11239.0000
1999-07-23,10989.0000
1999-07-26,10675.0000
1999-07-27,10735.0000
1999-07-28,10691.0000
1999-07-29,10568.0000
1999-07-30,10442.0000
1999-08-02,10211.0000
1999-08-03,10265.0000
1999-08-04,10172.0000
1999-08-05,10196.0000
1999-08-06,10039.0000
1999-08-09,9948.0000
1999-08-10,9835.0000
1999-08-11,10137.0000
1999-08-12,10046.0000
1999-08-13,10181.0000
1999-08-16,10119.0000
1999-08-17,9925.0000
1999-08-18,9689.0000
1999-08-19,9818.0000
1999-08-20,10143.0000
1999-08-23,10181.0000
1999-08-24,10314.0000
1999-08-25,10650.0000
1999-08-26,10496.0000
1999-08-27,10545.0000
1999-08-30,10524.0000
1999-08-31,10565.0000
1999-09-01,10902.0000
1999-09-02,10998.0000
1999-09-03,11156.0000
1999-09-06,11185.0000
1999-09-08,11090.0000
1999-09-09,11292.0000
1999-09-10,11363.0000
1999-09-13,11478.0000
1999-09-14,11459.0000
1999-09-15,11263.0000
1999-09-16,11094.0000
1999-09-17,11290.0000
1999-09-20,11586.0000
1999-09-21,11449.0000
1999-09-22,11531.0000
1999-09-23,11385.0000
1999-09-24,11533.0000
1999-09-27,11542.0000
1999-09-28,11442.0000
1999-09-29,11434.0000
1999-09-30,11106.0000
1999-10-01,10960.0000
1999-10-04,11055.0000
1999-10-05,10924.0000
1999-10-06,11345.0000
1999-10-07,11338.0000
1999-10-08,11460.0000
1999-10-11,11478.0000
1999-10-13,11298.0000
1999-10-14,11330.0000
1999-10-15,11146.0000
1999-10-18,10978.0000
1999-10-19,11098.0000
1999-10-20,11275.0000
1999-10-21,11254.0000
1999-10-22,11461.0000
1999-10-25,11394.0000
1999-10-26,11470.0000
1999-10-27,11531.0000
1999-10-28,11700.0000
1999-10-29,11700.0000
1999-11-01,11763.0000
1999-11-03,12347.0000
1999-11-04,12406.0000
1999-11-05,12714.0000
1999-11-08,12960.0000
1999-11-09,12880.0000
1999-11-10,13101.0000
1999-11-11,13189.0000
1999-11-12,13114.0000
1999-11-16,13128.0000
1999-11-17,12813.0000
1999-11-18,13087.0000
1999-11-19,13463.0000
1999-11-22,13436.0000
1999-11-23,13565.0000
1999-11-24,13393.0000
1999-11-25,13536.0000
1999-11-26,13888.0000
1999-11-29,13855.0000
1999-11-30,13779.0000
1999-12-01,13874.0000
1999-12-02,14213.0000
1999-12-03,14409.0000
1999-12-06,14344.0000
1999-12-07,14300.0000
1999-12-08,14410.0000
1999-12-09,14584.0000
1999-12-10,14784.0000
1999-12-13,14812.0000
1999-12-14,14644.0000
1999-12-15,14322.0000
1999-12-16,14497.0000
1999-12-17,14789.0000
1999-12-20,15110.0000
1999-12-21,15592.0000
1999-12-22,15916.0000
1999-12-23,15954.0000
1999-12-27,16011.0000
1999-12-28,16377.0000
1999-12-29,16773.0000
1999-12-30,17092.0000
2000-01-03,16930.0000
2000-01-04,15851.0000
2000-01-05,16245.0000
2000-01-06,16107.0000
2000-01-07,16309.0000
2000-01-10,17022.0000
2000-01-11,16573.0000
2000-01-12,16617.0000
2000-01-13,17298.0000
2000-01-14,17658.0000
2000-01-17,18053.0000
2000-01-18,17903.0000
2000-01-19,17470.0000
2000-01-20,17177.0000
2000-01-21,17034.0000
2000-01-24,16972.0000
2000-01-26,17105.0000
2000-01-27,17081.0000
2000-01-28,16734.0000
2000-01-31,16388.0000
2000-02-01,16522.0000
2000-02-02,16868.0000
2000-02-03,17457.0000
2000-02-04,17932.0000
2000-02-07,18126.0000
2000-02-08,18686.0000
2000-02-09,18361.0000
2000-02-10,18604.0000
2000-02-11,18083.0000
2000-02-14,17819.0000
2000-02-15,17921.0000
2000-02-16,18112.0000
2000-02-17,17979.0000
2000-02-18,17625.0000
2000-02-21,17700.0000
2000-02-22,17489.0000
2000-02-23,17833.0000
2000-02-24,17776.0000
2000-02-25,17787.0000
2000-02-28,17543.0000
2000-02-29,17660.0000
2000-03-01,17953.0000
2000-03-02,18016.0000
2000-03-03,18632.0000
2000-03-08,18283.0000
2000-03-09,18650.0000
2000-03-10,18280.0000
2000-03-13,17595.0000
2000-03-14,17222.0000
2000-03-15,17382.0000
2000-03-16,17642.0000
2000-03-17,17511.0000
2000-03-20,17526.0000
2000-03-21,18343.0000
2000-03-22,18314.0000
2000-03-23,18331.0000
2000-03-24,18675.0000
2000-03-27,18951.0000
2000-03-28,18338.0000
2000-03-29,18053.0000
2000-03-30,17647.0000
2000-03-31,17820.0000
2000-04-03,17245.0000
2000-04-04,16758.0000
2000-04-05,16714.0000
2000-04-06,17146.0000
2000-04-07,17514.0000
2000-04-10,16783.0000
2000-04-11,16539.0000
2000-04-12,16323.0000
2000-04-13,15501.0000
2000-04-14,14794.0000
2000-04-17,14816.0000
2000-04-18,15408.0000
2000-04-19,14926.0000
2000-04-20,15203.0000
2000-04-24,14794.0000
2000-04-25,15401.0000
2000-04-26,15446.0000
2000-04-27,15440.0000
2000-04-28,15538.0000
2000-05-02,15524.0000
2000-05-03,15109.0000
2000-05-04,14970.0000
2000-05-05,15218.0000
2000-05-08,14891.0000
2000-05-09,14582.0000
2000-05-10,14434.0000
2000-05-11,14499.0000
2000-05-12,14459.0000
2000-05-15,15056.0000
2000-05-16,15360.0000
2000-05-17,14871.0000
2000-05-18,14627.0000
2000-05-19,14327.0000
2000-05-22,13891.0000
2000-05-23,13587.0000
2000-05-24,14166.0000
2000-05-25,14186.0000
2000-05-26,14542.0000
2000-05-29,14773.0000
2000-05-30,15249.0000
2000-05-31,14957.0000
2000-06-01,15450.0000
2000-06-02,16222.0000
2000-06-05,16023.0000
2000-06-06,15947.0000
2000-06-07,16272.0000
2000-06-08,16399.0000
2000-06-09,16342.0000
2000-06-12,16097.0000
2000-06-13,16354.0000
2000-06-14,16366.0000
2000-06-15,16561.0000
2000-06-16,16425.0000
2000-06-19,16850.0000
2000-06-20,16844.0000
2000-06-21,17254.0000
2000-06-23,16977.0000
2000-06-26,16745.0000
2000-06-27,16512.0000
2000-06-28,16842.0000
2000-06-29,16407.0000
2000-06-30,16728.0000
2000-07-03,17089.0000
2000-07-04,17279.0000
2000-07-05,17135.0000
2000-07-06,17348.0000
2000-07-07,17599.0000
2000-07-10,17472.0000
2000-07-11,16881.0000
2000-07-12,17053.0000
2000-07-13,16444.0000
2000-07-14,16881.0000
2000-07-17,17388.0000
2000-07-18,17369.0000
2000-07-19,16928.0000
2000-07-20,17204.0000
2000-07-21,17318.0000
2000-07-24,17386.0000
2000-07-25,17049.0000
2000-07-26,17121.0000
2000-07-27,16949.0000
2000-07-28,16486.0000
2000-07-31,16455.0000
2000-08-01,16290.0000
2000-08-02,16314.0000
2000-08-03,16721.0000
2000-08-04,16761.0000
2000-08-07,16996.0000
2000-08-08,16885.0000
2000-08-09,16534.0000
2000-08-10,16835.0000
2000-08-11,17395.0000
2000-08-14,17811.0000
2000-08-15,17744.0000
2000-08-16,17331.0000
2000-08-17,17703.0000
2000-08-18,17314.0000
2000-08-21,17083.0000
2000-08-22,17224.0000
2000-08-23,17450.0000
2000-08-24,17311.0000
2000-08-25,17643.0000
2000-08-28,17460.0000
2000-08-29,17355.0000
2000-08-30,17414.0000
2000-08-31,17347.0000
2000-09-01,17577.0000
2000-09-04,17613.0000
2000-09-05,17425.0000
2000-09-06,17590.0000
2000-09-08,17433.0000
2000-09-11,17288.0000
2000-09-12,16883.0000
2000-09-13,16999.0000
2000-09-14,16769.0000
2000-09-15,16563.0000
2000-09-18,15913.0000
2000-09-19,16188.0000
2000-09-20,16078.0000
2000-09-21,16146.0000
2000-09-22,16353.0000
2000-09-25,16319.0000
2000-09-26,16255.0000
2000-09-27,15848.0000
2000-09-28,16014.0000
2000-09-29,15928.0000
2000-10-02,15559.0000
2000-10-03,15633.0000
2000-10-04,15876.0000
2000-10-05,16362.0000
2000-10-06,15946.0000
2000-10-09,15855.0000
2000-10-10,15747.0000
2000-10-11,15526.0000
2000-10-13,15385.0000
2000-10-16,15242.0000
2000-10-17,14870.0000
2000-10-18,14421.0000
2000-10-19,14845.0000
2000-10-20,14529.0000
2000-10-23,13990.0000
2000-10-24,13799.0000
2000-10-25,13665.0000
2000-10-26,14223.0000
2000-10-27,14692.0000
2000-10-30,14891.0000
2000-10-31,14867.0000
2000-11-01,14791.0000
2000-11-03,14534.0000
2000-11-06,14801.0000
2000-11-07,14969.0000
2000-11-08,14656.0000
2000-11-09,14524.0000
2000-11-10,14626.0000
2000-11-13,14372.0000
2000-11-14,14540.0000
2000-11-16,14490.0000
2000-11-17,14323.0000
2000-11-20,14500.0000
2000-11-21,14784.0000
2000-11-22,14577.0000
2000-11-23,14314.0000
2000-11-24,14336.0000
2000-11-27,14008.0000
2000-11-28,13914.0000
2000-11-29,13788.0000
2000-11-30,13287.0000
2000-12-01,13437.0000
2000-12-04,13510.0000
2000-12-05,14182.0000
2000-12-06,13945.0000
2000-12-07,14460.0000
2000-12-08,14983.0000
2000-12-11,15188.0000
2000-12-12,14906.0000
2000-12-13,15291.0000
2000-12-14,15259.0000
2000-12-15,14988.0000
2000-12-18,15083.0000
2000-12-19,15336.0000
2000-12-20,14622.0000
2000-12-21,14505.0000
2000-12-22,14652.0000
2000-12-26,14795.0000
2000-12-27,15186.0000
2000-12-28,15259.0000
2001-01-02,15425.0000
2001-01-03,16599.0000
2001-01-04,16675.0000
2001-01-05,16410.0000
2001-01-08,16562.0000
2001-01-09,16976.0000
2001-01-10,16919.0000
2001-01-11,17024.0000
2001-01-12,16850.0000
2001-01-15,16963.0000
2001-01-16,16721.0000
2001-01-17,17191.0000
2001-01-18,17521.0000
2001-01-19,17530.0000
2001-01-22,17392.0000
2001-01-23,17832.0000
2001-01-24,17772.0000
2001-01-26,17889.0000
2001-01-29,17883.0000
2001-01-30,17723.0000
2001-01-31,17673.0000
2001-02-01,17039.0000
2001-02-02,16915.0000
2001-02-05,16731.0000
2001-02-06,17007.0000
2001-02-07,16812.0000
2001-02-08,17243.0000
2001-02-09,17138.0000
2001-02-12,16917.0000
2001-02-13,17096.0000
2001-02-14,17120.0000
2001-02-15,16937.0000
2001-02-16,16259.0000
2001-02-19,16061.0000
2001-02-20,15911.0000
2001-02-21,15594.0000
2001-02-22,15910.0000
2001-02-23,16158.0000
2001-02-28,15891.0000
2001-03-01,16417.0000
2001-03-02,16581.0000
2001-03-05,16537.0000
2001-03-06,16324.0000
2001-03-07,16395.0000
2001-03-08,16227.0000
2001-03-09,16123.0000
2001-03-12,15527.0000
2001-03-13,15584.0000
2001-03-14,15245.0000
2001-03-15,15061.0000
2001-03-16,15237.0000
2001-03-19,14836.0000
2001-03-20,14903.0000
2001-03-21,14853.0000
2001-03-22,14067.0000
2001-03-23,14435.0000
2001-03-26,14712.0000
2001-03-27,14835.0000
2001-03-28,14632.0000
2001-03-29,14282.0000
2001-03-30,14438.0000
2001-04-02,13981.0000
2001-04-03,13737.0000
2001-04-04,13855.0000
2001-04-05,14443.0000
2001-04-06,14485.0000
2001-04-09,14719.0000
2001-04-10,15048.0000
2001-04-11,14819.0000
2001-04-12,14969.0000
2001-04-16,14445.0000
2001-04-17,14337.0000
2001-04-18,14955.0000
2001-04-19,14431.0000
2001-04-20,13696.0000
2001-04-23,13893.0000
2001-04-24,14068.0000
2001-04-25,14163.0000
2001-04-26,14757.0000
2001-04-27,14928.0000
2001-04-30,14918.0000
2001-05-02,14897.0000
2001-05-03,15142.0000
2001-05-04,15093.0000
2001-05-07,14875.0000
2001-05-08,14747.0000
2001-05-09,14779.0000
2001-05-10,14993.0000
2001-05-11,14493.0000
2001-05-14,14237.0000
2001-05-15,14226.0000
2001-05-16,14714.0000
2001-05-17,14794.0000
2001-05-18,14884.0000
2001-05-21,15128.0000
2001-05-22,14829.0000
2001-05-23,14692.0000
2001-05-24,14523.0000
2001-05-25,14310.0000
2001-05-28,14302.0000
2001-05-29,14454.0000
2001-05-30,14489.0000
2001-05-31,14650.0000
2001-06-01,14792.0000
2001-06-04,15104.0000
2001-06-05,15395.0000
2001-06-06,15329.0000
2001-06-07,15464.0000
2001-06-08,15366.0000
2001-06-11,15224.0000
2001-06-12,15173.0000
2001-06-13,15403.0000
2001-06-15,14985.0000
2001-06-18,14355.0000
2001-06-19,14401.0000
2001-06-20,14571.0000
2001-06-21,14823.0000
2001-06-22,14682.0000
2001-06-25,14540.0000
2001-06-26,14460.0000
2001-06-27,14308.0000
2001-06-28,14391.0000
2001-06-29,14560.0000
2001-07-02,14555.0000
2001-07-03,14353.0000
2001-07-04,14056.0000
2001-07-05,14048.0000
2001-07-06,13907.0000
2001-07-10,13570.0000
2001-07-11,13812.0000
2001-07-12,13916.0000
2001-07-13,14078.0000
2001-07-16,13811.0000
2001-07-17,14169.0000
2001-07-18,13791.0000
2001-07-19,13762.0000
2001-07-20,14092.0000
2001-07-23,14068.0000
2001-07-24,13738.0000
2001-07-25,13956.0000
2001-07-26,13810.0000
2001-07-27,13910.0000
2001-07-30,13704.0000
2001-07-31,13754.0000
2001-08-01,13743.0000
2001-08-02,13823.0000
2001-08-03,13838.0000
2001-08-06,14047.0000
2001-08-07,14036.0000
2001-08-08,13919.0000
2001-08-09,13834.0000
2001-08-10,13915.0000
2001-08-13,13771.0000
2001-08-14,13829.0000
2001-08-15,13659.0000
2001-08-16,13509.0000
2001-08-17,13044.0000
2001-08-20,13115.0000
2001-08-21,12892.0000
2001-08-22,12952.0000
2001-08-23,12751.0000
2001-08-24,13001.0000
2001-08-27,12996.0000
2001-08-28,13018.0000
2001-08-29,13077.0000
2001-08-30,12892.0000
2001-08-31,12841.0000
2001-09-03,12800.0000
2001-09-04,12767.0000
2001-09-05,12591.0000
2001-09-06,12255.0000
2001-09-10,11922.0000
2001-09-12,11113.0000
2001-09-13,10306.0000
2001-09-14,10034.0000
2001-09-17,10550.0000
2001-09-18,10554.0000
2001-09-19,10745.0000
2001-09-20,10543.0000
2001-09-21,10419.0000
2001-09-24,10533.0000
2001-09-25,10229.0000
2001-09-26,10006.0000
2001-09-27,10405.0000
2001-09-28,10636.0000
2001-10-01,10501.0000
2001-10-02,10351.0000
2001-10-03,10233.0000
2001-10-04,10062.0000
2001-10-05,10197.0000
2001-10-08,10095.0000
2001-10-09,10284.0000
2001-10-10,10462.0000
2001-10-11,10785.0000
2001-10-15,11329.0000
2001-10-16,11258.0000
2001-10-17,11271.0000
2001-10-18,10995.0000
2001-10-19,11332.0000
2001-10-22,11700.0000
2001-10-23,11613.0000
2001-10-24,11468.0000
2001-10-25,11724.0000
2001-10-26,11781.0000
2001-10-29,11377.0000
2001-10-30,11024.0000
2001-10-31,11365.0000
2001-11-01,11388.0000
2001-11-05,12165.0000
2001-11-06,12416.0000
2001-11-07,12616.0000
2001-11-08,12554.0000
2001-11-09,12731.0000
2001-11-12,12567.0000
2001-11-13,12918.0000
2001-11-14,12826.0000
2001-11-16,12883.0000
2001-11-19,12987.0000
2001-11-20,12638.0000
2001-11-21,12794.0000
2001-11-22,13019.0000
2001-11-23,13424.0000
2001-11-26,13760.0000
2001-11-27,13603.0000
2001-11-28,13019.0000
2001-11-29,12736.0000
2001-11-30,12932.0000
2001-12-03,13336.0000
2001-12-04,13147.0000
2001-12-05,13382.0000
2001-12-06,13539.0000
2001-12-07,13299.0000
2001-12-10,13446.0000
2001-12-11,13348.0000
2001-12-12,13563.0000
2001-12-13,13148.0000
2001-12-14,12959.0000
2001-12-17,12912.0000
2001-12-18,13397.0000
2001-12-19,13290.0000
2001-12-20,12918.0000
2001-12-21,13369.0000
2001-12-26,13358.0000
2001-12-27,13756.0000
2001-12-28,13578.0000
2002-01-02,13872.0000
2002-01-03,14265.0000
2002-01-04,14332.0000
2002-01-07,14379.0000
2002-01-08,14168.0000
2002-01-09,14021.0000
2002-01-10,13570.0000
2002-01-11,13587.0000
2002-01-14,13122.0000
2002-01-15,13011.0000
2002-01-16,13084.0000
2002-01-17,13337.0000
2002-01-18,13373.0000
2002-01-21,13155.0000
2002-01-22,13004.0000
2002-01-23,13232.0000
2002-01-24,13162.0000
2002-01-28,13002.0000
2002-01-29,12501.0000
2002-01-30,12532.0000
